question_id,db_id,sql,difficulty,runtime_s,n_tokens,query_length,n_joins,n_tables_approx,n_where_predicates,has_group_by,has_order_by,has_having,has_distinct,has_limit,has_union,n_subqueries,has_subquery,max_nesting_depth,n_count,n_sum,n_avg,n_max,n_min,n_aggregations,has_between,has_in_clause,has_like,has_exists,has_correlated_subquery,label,label_binary
544,codebase_community,"SELECT
  T2.DisplayName
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.LastEditorUserId = T2.Id
WHERE
  T1.Title = 'Examples for teaching: Correlation does not mean causation'",moderate,0.1434995000017807,26,176,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
547,codebase_community,"SELECT
  COUNT(T1.Id)
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.OwnerUserId = T2.Id
WHERE
  T1.Score >= 20 AND T2.Age > 65",simple,0.15350230000331067,23,128,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
549,codebase_community,"SELECT
  T2.Body
FROM tags AS T1
INNER JOIN posts AS T2
  ON T2.Id = T1.ExcerptPostId
WHERE
  T1.TagName = 'bayesian'",simple,0.00030690000858157873,19,117,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
555,codebase_community,"SELECT
  AVG(T1.Score)
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.OwnerUserId = T2.Id
WHERE
  T2.DisplayName = 'csgillespie'",simple,0.2852316999924369,19,129,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,slow,1
557,codebase_community,"SELECT
  CAST(SUM(CASE WHEN T2.Age > 65 THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.Id)
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.OwnerUserId = T2.Id
WHERE
  T1.Score > 5",moderate,0.15133130000322126,34,179,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
567,codebase_community,"SELECT
  COUNT(T1.Id)
FROM users AS T1
INNER JOIN posts AS T2
  ON T1.Id = T2.OwnerUserId
WHERE
  T1.DisplayName = 'Tiago Pasqualini'",simple,0.24717879999661818,20,133,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
568,codebase_community,"SELECT
  T1.DisplayName
FROM users AS T1
INNER JOIN votes AS T2
  ON T1.Id = T2.UserId
WHERE
  T2.Id = 6347",simple,8.159998105838895e-05,19,107,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
571,codebase_community,"SELECT
  CAST(COUNT(DISTINCT T2.Id) AS DOUBLE) / COUNT(DISTINCT T1.Id)
FROM votes AS T1
INNER JOIN posts AS T2
  ON T1.UserId = T2.OwnerUserId
WHERE
  T1.UserId = 24",moderate,0.16468519999762066,25,165,1,2,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,slow,1
572,codebase_community,"SELECT
  ViewCount
FROM posts
WHERE
  Title = 'Integration of Weka and/or RapidMiner into Informatica PowerCenter/Developer'",moderate,0.13376229998539202,15,124,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
578,codebase_community,"SELECT
  T1.DisplayName,
  T1.Reputation
FROM users AS T1
INNER JOIN posts AS T2
  ON T1.Id = T2.OwnerUserId
WHERE
  T2.Title = 'Understanding what Dassault iSight is doing?'",moderate,0.13579629999003373,25,174,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
581,codebase_community,"SELECT
  T2.DisplayName
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.OwnerUserId = T2.Id
WHERE
  T1.Title = 'Open source tools for visualizing multi-dimensional data?'",moderate,0.14117869999608956,25,170,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
584,codebase_community,"SELECT
  T2.Comment
FROM posts AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.PostId
WHERE
  T1.Title = 'Why square the difference instead of taking the absolute value in standard deviation?'",moderate,0.5464439999777824,31,195,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
587,codebase_community,"SELECT AVG(T2.ViewCount) AS average_view_count, T2.Title, T1.Text FROM comments AS T1 INNER JOIN posts AS T2 ON T2.Id = T1.PostId WHERE T2.Tags = '<humor>' GROUP BY T2.Title, T1.Text",moderate,0.2885111999930814,27,182,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,slow,1
595,codebase_community,"SELECT
  T2.UserId
FROM users AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.UserId
INNER JOIN posts AS T3
  ON T2.PostId = T3.Id
WHERE
  T3.ViewCount >= 1000
GROUP BY
  T2.UserId
HAVING
  COUNT(DISTINCT T2.PostHistoryTypeId) = 1",moderate,0.6451714999857359,36,233,2,3,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
604,codebase_community,"SELECT
  AVG(T1.UpVotes),
  AVG(T1.Age)
FROM users AS T1
INNER JOIN (
  SELECT
    OwnerUserId,
    COUNT(*) AS post_count
  FROM posts
  GROUP BY
    OwnerUserId
  HAVING
    post_count > 10
) AS T2
  ON T1.Id = T2.OwnerUserId",moderate,0.20497420002357103,31,227,1,2,0,1,0,1,0,0,0,1,1,2,1,0,2,0,0,3,0,0,0,0,0,slow,1
633,codebase_community,"SELECT
  T2.PostId
FROM users AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.UserId
INNER JOIN posts AS T3
  ON T2.PostId = T3.Id
WHERE
  T1.DisplayName = 'slashnick'
ORDER BY
  T3.AnswerCount DESC
LIMIT 1",moderate,0.4713286000187509,34,209,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
634,codebase_community,"SELECT
  T1.DisplayName
FROM users AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.UserId
INNER JOIN posts AS T3
  ON T2.PostId = T3.Id
WHERE
  T1.DisplayName = 'Harvey Motulsky' OR T1.DisplayName = 'Noah Snyder'
GROUP BY
  T1.DisplayName
ORDER BY
  SUM(T3.ViewCount) DESC
LIMIT 1",challenging,0.44260599999688566,43,283,2,3,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,slow,1
637,codebase_community,"SELECT
  T3.Tags
FROM users AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.UserId
INNER JOIN posts AS T3
  ON T3.Id = T2.PostId
WHERE
  T1.DisplayName = 'Mark Meckes' AND T3.CommentCount = 0",moderate,0.4606873999873642,33,194,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
639,codebase_community,"SELECT
  CAST(SUM(CASE WHEN T3.TagName = 'r' THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.Id)
FROM users AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.UserId
INNER JOIN tags AS T3
  ON T3.ExcerptPostId = T2.PostId
WHERE
  T1.DisplayName = 'Community'",challenging,0.4611633000022266,43,257,2,3,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
640,codebase_community,"SELECT
  SUM(CASE WHEN T1.DisplayName = 'Mornington' THEN T3.ViewCount ELSE 0 END) - SUM(CASE WHEN T1.DisplayName = 'Amos' THEN T3.ViewCount ELSE 0 END) AS diff
FROM users AS T1
INNER JOIN postHistory AS T2
  ON T1.Id = T2.UserId
INNER JOIN posts AS T3
  ON T3.Id = T2.PostId",moderate,0.7242085000034422,46,275,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,slow,1
672,codebase_community,"SELECT
  COUNT(T1.Id)
FROM users AS T1
INNER JOIN posts AS T2
  ON T1.Id = T2.OwnerUserId
WHERE
  T1.Location = 'United Kingdom' AND T2.FavoriteCount >= 4",moderate,0.1678012999764178,24,154,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
678,codebase_community,"SELECT
  T2.Id,
  T2.Title
FROM users AS T1
INNER JOIN posts AS T2
  ON T1.Id = T2.OwnerUserId
WHERE
  T1.DisplayName = 'Harvey Motulsky'
ORDER BY
  T2.ViewCount DESC
LIMIT 1",simple,0.2683138999855146,27,174,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
685,codebase_community,"SELECT
  T2.ViewCount,
  T3.DisplayName
FROM postHistory AS T1
INNER JOIN posts AS T2
  ON T1.PostId = T2.Id
INNER JOIN users AS T3
  ON T2.LastEditorUserId = T3.Id
WHERE
  T1.Text = 'Computer Game Datasets'",moderate,0.28765320000820793,31,207,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
687,codebase_community,"SELECT
  COUNT(T2.Id)
FROM posts AS T1
INNER JOIN comments AS T2
  ON T1.Id = T2.PostId
GROUP BY
  T1.Id
ORDER BY
  T1.Score DESC
LIMIT 1",simple,0.3422042000165675,24,137,1,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
694,codebase_community,"SELECT
  T3.Text,
  T1.DisplayName
FROM users AS T1
INNER JOIN posts AS T2
  ON T1.Id = T2.OwnerUserId
INNER JOIN comments AS T3
  ON T2.Id = T3.PostId
WHERE
  T2.Title = 'Analysing wind data with R'
ORDER BY
  T1.CreationDate DESC
LIMIT 10",moderate,0.27271900000050664,39,240,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
704,codebase_community,"SELECT
  ExcerptPostId,
  WikiPostId
FROM tags
WHERE
  TagName = 'sample'",simple,0.00016930000856518745,9,73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
707,codebase_community,"SELECT
  Text
FROM comments
WHERE
  PostId IN (
    SELECT
      Id
    FROM posts
    WHERE
      ViewCount BETWEEN 100 AND 150
  )
ORDER BY
  Score DESC
LIMIT 1",moderate,0.1792915999831166,25,162,0,1,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,slow,1
710,codebase_community,"SELECT
  COUNT(T1.id)
FROM comments AS T1
INNER JOIN posts AS T2
  ON T1.PostId = T2.Id
WHERE
  T2.CommentCount = 1 AND T2.Score = 0",simple,0.283551600005012,23,132,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
340,card_games,"SELECT
  id
FROM cards
WHERE
  NOT cardKingdomFoilId IS NULL AND NOT cardKingdomId IS NULL",simple,0.08053370000561699,14,90,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
341,card_games,"SELECT
  id
FROM cards
WHERE
  borderColor = 'borderless'
  AND (
    cardKingdomId IS NULL OR cardKingdomId IS NULL
  )",simple,0.07579000000259839,18,120,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1
345,card_games,"SELECT DISTINCT
  T2.status
FROM cards AS T1
INNER JOIN legalities AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.type = 'Artifact' AND T2.format = 'vintage' AND T1.side IS NULL",moderate,0.34186919999774545,28,170,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
346,card_games,"SELECT
  T1.id,
  T1.artist
FROM cards AS T1
INNER JOIN legalities AS T2
  ON T1.uuid = T2.uuid
WHERE
  T2.status = 'Legal'
  AND T2.format = 'commander'
  AND (
    T1.power IS NULL OR T1.power = '*'
  )",moderate,0.3634682999982033,34,204,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1
347,card_games,"SELECT
  T1.id,
  T2.text,
  T1.hasContentWarning
FROM cards AS T1
INNER JOIN rulings AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.artist = 'Stephen Daniele'",moderate,0.2320655999938026,22,152,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
349,card_games,"SELECT T1.name, T1.artist, T1.isPromo FROM cards AS T1 INNER JOIN rulings AS T2 ON T1.uuid = T2.uuid WHERE T1.isPromo = 1 AND T1.artist = ( SELECT artist FROM cards WHERE isPromo = 1 GROUP BY artist HAVING COUNT(DISTINCT uuid) = (SELECT MAX(card_counts.max_count) FROM (SELECT COUNT(DISTINCT uuid) AS max_count FROM cards WHERE isPromo = 1 GROUP BY artist) AS card_counts))LIMIT 1",moderate,0.2278099000104703,60,380,1,2,2,1,0,1,1,1,0,3,1,4,2,0,0,1,0,3,0,0,0,0,1,slow,1
352,card_games,"SELECT
  CAST(SUM(CASE WHEN T2.language = 'Chinese Simplified' THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM cards AS T1
INNER JOIN foreign_data AS T2
  ON T1.uuid = T2.uuid",moderate,0.30608619999838993,31,183,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
356,card_games,"SELECT
  COUNT(*)
FROM cards
WHERE
  power = '*'",simple,0.08180780001566745,8,48,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
358,card_games,"SELECT DISTINCT
  borderColor
FROM cards
WHERE
  name = 'Ancestor''s Chosen'",simple,0.06742870001471601,10,76,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
366,card_games,"SELECT
  T2.format
FROM cards AS T1
INNER JOIN legalities AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.name = 'Benalish Knight'",simple,0.48103749999427237,20,122,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
371,card_games,"SELECT
  CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM cards AS T1
INNER JOIN foreign_data AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.isStorySpotlight = 1",challenging,0.3786117999989074,34,203,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
391,card_games,"SELECT DISTINCT
  T1.name
FROM cards AS T1
INNER JOIN foreign_data AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.originalType = 'Artifact' AND T1.colors = 'B'",moderate,0.3928085000079591,24,152,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
397,card_games,"SELECT
  manaCost
FROM cards
WHERE
  availability = 'mtgo,paper'
  AND borderColor = 'black'
  AND frameVersion = 2003
  AND layout = 'normal'",moderate,0.08354349998990074,20,142,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
402,card_games,"SELECT
  CAST(SUM(CASE WHEN isTextless = 0  AND isStorySpotlight = 1 THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(id)
FROM cards",moderate,0.07342909998260438,23,127,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
405,card_games,"SELECT
  COUNT(T1.id)
FROM sets AS T1
INNER JOIN set_translations AS T2
  ON T1.code = T2.setCode
WHERE
  T2.language = 'Portuguese (Brazil)' AND T1.block = 'Commander'",moderate,0.00044490001164376736,24,168,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
407,card_games,"SELECT
  T1.subtypes,
  T1.supertypes
FROM cards AS T1
INNER JOIN foreign_data AS T2
  ON T1.uuid = T2.uuid
WHERE
  T2.language = 'German'
  AND NOT T1.subtypes IS NULL
  AND NOT T1.supertypes IS NULL",moderate,0.2624778999888804,30,200,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
408,card_games,"SELECT
  Count(DISTINCT T1.id) 
FROM cards AS T1
INNER JOIN rulings AS T2
  ON T1.uuid = T2.uuid
WHERE
  (
    T1.power IS NULL OR T1.power = '*'
  )
  AND T2.text LIKE '%triggered ability%'",moderate,0.11399070001789369,31,190,1,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,slow,1
409,card_games,"SELECT
  COUNT(T1.id)
FROM cards AS T1
INNER JOIN legalities AS T2
  ON T1.uuid = T2.uuid
INNER JOIN rulings AS T3
  ON T1.uuid = T3.uuid
WHERE
  T2.format = 'premodern'
  AND T3.text = 'This is a triggered mana ability.'
  AND T1.Side IS NULL",moderate,0.1993032000027597,41,243,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
412,card_games,"SELECT
  name
FROM foreign_data
WHERE
  uuid IN (
    SELECT
      uuid
    FROM cards
    WHERE
      types = 'Creature'
      AND layout = 'normal'
      AND borderColor = 'black'
      AND artist = 'Matthew D. Wilson'
  )
  AND language = 'French'",moderate,0.20988070001476444,35,250,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,slow,1
414,card_games,"SELECT
  T2.language
FROM sets AS T1
INNER JOIN set_translations AS T2
  ON T1.code = T2.setCode
WHERE
  T1.block = 'Ravnica' AND T1.baseSetSize = 180",simple,0.0006933999829925597,23,150,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
415,card_games,"SELECT
  CAST(SUM(CASE WHEN T1.hasContentWarning = 0 THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM cards AS T1
INNER JOIN legalities AS T2
  ON T1.uuid = T2.uuid
WHERE
  T2.format = 'commander' AND T2.status = 'Legal'",challenging,0.32277610001619905,38,227,1,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
416,card_games,"SELECT
  CAST(SUM(CASE WHEN T2.language = 'French' THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM cards AS T1
INNER JOIN foreign_data AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.power IS NULL OR T1.power = '*'",challenging,0.420205900009023,38,214,1,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
422,card_games,"SELECT
  language
FROM foreign_data
WHERE
  multiverseid = 149934",simple,0.09248409999418072,8,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
424,card_games,"SELECT
  CAST(SUM(CASE WHEN isTextless = 1 AND layout = 'normal' THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(*)
FROM cards",simple,0.08246180001879111,23,122,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
427,card_games,"SELECT
  T2.language
FROM sets AS T1
INNER JOIN set_translations AS T2
  ON T1.code = T2.setCode
WHERE
  T1.mcmName = 'Archenemy' AND T2.setCode = 'ARC'",moderate,0.00023849998251534998,23,152,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
440,card_games,"SELECT DISTINCT
  language
FROM foreign_data
WHERE
  name = 'A Pedra Fellwar'",simple,0.09519419999560341,11,77,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
459,card_games,"SELECT
  name
FROM cards
WHERE
  name IN ('Serra Angel', 'Shrine Keeper')
ORDER BY
  convertedManaCost DESC
LIMIT 1",moderate,0.07439850000082515,17,115,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,slow,1
462,card_games,"SELECT
  translation
FROM set_translations
WHERE
  setCode IN (
    SELECT
      setCode
    FROM cards
    WHERE
      name = 'Ancestor''s Chosen'
  )
  AND language = 'Italian'",moderate,0.07658630001242273,22,178,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,slow,1
465,card_games,"SELECT
  CASE
    WHEN SUM(
      CASE
        WHEN T2.language = 'Korean' AND NOT T2.translation IS NULL
        THEN 1
        ELSE 0
      END
    ) > 0
    THEN 'YES'
    ELSE 'NO'
  END
FROM cards AS T1
INNER JOIN set_translations AS T2
  ON T2.setCode = T1.setCode
WHERE
  T1.name = 'Ancestor''s Chosen'",moderate,0.06751839999924414,45,309,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,slow,1
468,card_games,"SELECT
  T2.translation
FROM sets AS T1
INNER JOIN set_translations AS T2
  ON T2.setCode = T1.code
WHERE
  T1.name = 'Eighth Edition' AND T2.language = 'Chinese Simplified'",moderate,0.000513700011651963,25,173,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
469,card_games,"SELECT
  CASE WHEN NOT T2.mtgoCode IS NULL THEN 'YES' ELSE 'NO' END
FROM cards AS T1
INNER JOIN sets AS T2
  ON T2.code = T1.setCode
WHERE
  T1.name = 'Angel of Mercy'",moderate,0.07933459998457693,31,167,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
472,card_games,"SELECT
  COUNT(DISTINCT T1.id)
FROM sets AS T1
INNER JOIN set_translations AS T2
  ON T2.setCode = T1.code
WHERE
  T1.block = 'Ice Age'
  AND T2.language = 'Italian'
  AND NOT T2.translation IS NULL",moderate,0.0003829000052064657,30,198,1,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
473,card_games,"SELECT
  CASE WHEN isForeignOnly = 1 THEN 'YES' ELSE 'NO' END
FROM cards AS T1
INNER JOIN sets AS T2
  ON T2.code = T1.setCode
WHERE
  T1.name = 'Adarkar Valkyrie'",moderate,0.06960859999526292,29,163,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
474,card_games,"SELECT
  COUNT(T1.id)
FROM sets AS T1
INNER JOIN set_translations AS T2
  ON T2.setCode = T1.code
WHERE
  NOT T2.translation IS NULL
  AND T1.baseSetSize < 100
  AND T2.language = 'Italian'",moderate,0.00032140000257641077,28,189,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
477,card_games,"SELECT
  T1.artist
FROM cards AS T1
INNER JOIN sets AS T2
  ON T2.code = T1.setCode
WHERE
  (
    T2.name = 'Coldsnap' AND T1.artist = 'Chippy'
  )
  OR (
    T2.name = 'Coldsnap' AND T1.artist = 'Aaron Miller'
  )
  OR (
    T2.name = 'Coldsnap' AND T1.artist = 'Jeremy Jarvis'
  )
GROUP BY
  T1.artist",challenging,0.08079850001377054,50,303,1,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1
479,card_games,"SELECT
  SUM(CASE WHEN T1.power = '*' OR T1.power IS NULL THEN 1 ELSE 0 END)
FROM cards AS T1
INNER JOIN sets AS T2
  ON T2.code = T1.setCode
WHERE
  T2.name = 'Coldsnap' AND T1.convertedManaCost > 5",moderate,0.07419639997533523,36,199,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,slow,1
480,card_games,"SELECT
  T2.flavorText
FROM cards AS T1
INNER JOIN foreign_data AS T2
  ON T2.uuid = T1.uuid
WHERE
  T1.name = 'Ancestor''s Chosen' AND T2.language = 'Italian'",moderate,0.2531979999912437,24,159,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
483,card_games,"SELECT DISTINCT
  T1.text
FROM foreign_data AS T1
INNER JOIN cards AS T2
  ON T2.uuid = T1.uuid
INNER JOIN sets AS T3
  ON T3.code = T2.setCode
WHERE
  T3.name = 'Coldsnap' AND T1.language = 'Italian'",moderate,0.2679141999979038,33,200,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
484,card_games,"SELECT
  T2.name
FROM foreign_data AS T1
INNER JOIN cards AS T2
  ON T2.uuid = T1.uuid
INNER JOIN sets AS T3
  ON T3.code = T2.setCode
WHERE
  T3.name = 'Coldsnap' AND T1.language = 'Italian'
ORDER BY
  T2.convertedManaCost DESC",moderate,0.30240019998745993,36,228,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
486,card_games,"SELECT
  CAST(SUM(CASE WHEN T1.convertedManaCost = 7 THEN 1 ELSE 0 END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM cards AS T1
INNER JOIN sets AS T2
  ON T2.code = T1.setCode
WHERE
  T2.name = 'Coldsnap'",moderate,0.10007499999483116,34,197,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
487,card_games,"SELECT
  CAST(SUM(
    CASE
      WHEN NOT T1.cardKingdomFoilId IS NULL AND NOT T1.cardKingdomId IS NULL
      THEN 1
      ELSE 0
    END
  ) AS DOUBLE) * 100 / COUNT(T1.id)
FROM cards AS T1
INNER JOIN sets AS T2
  ON T2.code = T1.setCode
WHERE
  T2.name = 'Coldsnap'",challenging,0.10077000001911074,42,268,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
528,card_games,"SELECT DISTINCT
  T2.name,
  CASE WHEN T1.status = 'Legal' THEN T1.format ELSE NULL END
FROM legalities AS T1
INNER JOIN cards AS T2
  ON T2.uuid = T1.uuid
WHERE
  T2.setCode IN (
    SELECT
      code
    FROM sets
    WHERE
      name = 'Hour of Devastation'
  )",challenging,0.5498888999863993,41,264,1,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,slow,1
529,card_games,"SELECT
  name
FROM sets
WHERE
  code IN (
    SELECT
      setCode
    FROM set_translations
    WHERE
      language = 'Korean' AND NOT language LIKE '%Japanese%'
  )",moderate,0.00037300001713447273,22,167,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,fast,0
530,card_games,"SELECT DISTINCT
  T1.frameVersion,
  T1.name,
  CASE WHEN T2.status = 'Banned' THEN T1.name ELSE 'NO' END
FROM cards AS T1
INNER JOIN legalities AS T2
  ON T1.uuid = T2.uuid
WHERE
  T1.artist = 'Allen Williams'",moderate,0.4637333000137005,32,210,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
195,toxicology,"SELECT
  T.bond_type
FROM (
  SELECT
    bond_type,
    COUNT(bond_id)
  FROM bond
  GROUP BY
    bond_type
  ORDER BY
    COUNT(bond_id) DESC
  LIMIT 1
) AS T",simple,0.002137700008461252,21,159,0,1,0,1,1,0,0,1,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
198,toxicology,"SELECT
  AVG(single_bond_count)
FROM (
  SELECT
    T3.molecule_id,
    COUNT(T1.bond_type) AS single_bond_count
  FROM bond AS T1
  INNER JOIN atom AS T2
    ON T1.molecule_id = T2.molecule_id
  INNER JOIN molecule AS T3
    ON T3.molecule_id = T2.molecule_id
  WHERE
    T1.bond_type = '-' AND T3.label = '+'
  GROUP BY
    T3.molecule_id
) AS subquery",challenging,0.11226590001024306,45,354,2,3,2,1,0,0,0,0,0,1,1,2,1,0,1,0,0,2,0,0,0,0,0,slow,1
